	contributors	coordinates	created_at	entities	extended_entities	favorite_count	favorited	geo	id	id_str	in_reply_to_screen_name	in_reply_to_status_id	in_reply_to_status_id_str	in_reply_to_user_id	in_reply_to_user_id_str	is_quote_status	lang	metadata	place	possibly_sensitive	quoted_status	quoted_status_id	quoted_status_id_str	retweet_count	retweeted	retweeted_status	source	text	truncated	user
0			Mon Nov 27 02:19:22 +0000 2017	{'hashtags': [{'text': 'JusticeLeague', 'indices': [0, 14]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/qBvPQexPdH', 'expanded_url': 'https://twitter.com/heroichollywood/status/934968770824519680', 'display_url': 'twitter.com/heroichollywoo…', 'indices': [45, 68]}]}		0	False		934969868788441089	934969868788441089						True	en	{'iso_language_code': 'en', 'result_type': 'recent'}		False	"{'created_at': 'Mon Nov 27 02:15:00 +0000 2017', 'id': 934968770824519680, 'id_str': '934968770824519680', 'text': '‘Justice League’ Crosses $400 Million Mark At Worldwide Box Office https://t.co/M5vYnVOgLR https://t.co/xzVnQzasfo', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/M5vYnVOgLR', 'expanded_url': 'http://bit.ly/2A83QBk', 'display_url': 'bit.ly/2A83QBk', 'indices': [67, 90]}], 'media': [{'id': 934924024986996736, 'id_str': '934924024986996736', 'indices': [91, 114], 'media_url': 'http://pbs.twimg.com/media/DPmEcoFUEAAUSdl.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DPmEcoFUEAAUSdl.jpg', 'url': 'https://t.co/xzVnQzasfo', 'display_url': 'pic.twitter.com/xzVnQzasfo', 'expanded_url': 'https://twitter.com/heroichollywood/status/934968770824519680/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 628, 'h': 383, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 628, 'h': 383, 'resize': 'fit'}, 'large': {'w': 628, 'h': 383, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 934924024986996736, 'id_str': '934924024986996736', 'indices': [91, 114], 'media_url': 'http://pbs.twimg.com/media/DPmEcoFUEAAUSdl.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DPmEcoFUEAAUSdl.jpg', 'url': 'https://t.co/xzVnQzasfo', 'display_url': 'pic.twitter.com/xzVnQzasfo', 'expanded_url': 'https://twitter.com/heroichollywood/status/934968770824519680/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 628, 'h': 383, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 628, 'h': 383, 'resize': 'fit'}, 'large': {'w': 628, 'h': 383, 'resize': 'fit'}}}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 2701407349, 'id_str': '2701407349', 'name': 'Heroic Hollywood', 'screen_name': 'heroichollywood', 'location': 'Los Angeles, CA', 'description': ""The official twitter for Heroic Hollywood! Covering Hollywood's Heroic Age of superhero & comic book movies!"", 'url': 'http://t.co/09UIheohfv', 'entities': {'url': {'urls': [{'url': 'http://t.co/09UIheohfv', 'expanded_url': 'http://heroichollywood.com', 'display_url': 'heroichollywood.com', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 41654, 'friends_count': 20, 'listed_count': 482, 'created_at': 'Sat Aug 02 17:57:46 +0000 2014', 'favourites_count': 1107, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 73791, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/767878047609434112/0wBNYEqu_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/767878047609434112/0wBNYEqu_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2701407349/1456126766', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 7, 'favorite_count': 22, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}"	9.349687708245197e+17	934968770824519680	0	False		"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	#JusticeLeague has done well internationally https://t.co/qBvPQexPdH	False	"{'id': 2444126120, 'id_str': '2444126120', 'name': 'Enrique Rea', 'screen_name': 'HankRea', 'location': 'Southern California', 'description': ""Editor of the geek culture blog @spartantown and freelance writer. Product of the '80s. Purveyor of all things geek. Opinions are my own - Avi by @Leo__Romero"", 'url': 'https://t.co/Plx1JWKcIG', 'entities': {'url': {'urls': [{'url': 'https://t.co/Plx1JWKcIG', 'expanded_url': 'http://www.spartantown.net', 'display_url': 'spartantown.net', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 471, 'friends_count': 268, 'listed_count': 67, 'created_at': 'Mon Apr 14 16:23:01 +0000 2014', 'favourites_count': 50222, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 42684, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/606313426357387264/6FkVuFSA.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/606313426357387264/6FkVuFSA.jpg', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/889898860436275200/yt2FchKR_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/889898860436275200/yt2FchKR_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2444126120/1484338968', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}"
1			Sun Nov 26 20:44:57 +0000 2017	{'hashtags': [{'text': 'JusticeLeague', 'indices': [105, 119]}], 'symbols': [], 'user_mentions': [{'screen_name': 'ManaByte', 'name': 'Jeremy Conrad', 'id': 23828209, 'id_str': '23828209', 'indices': [3, 12]}], 'urls': []}		0	False		934885712050003968	934885712050003968						False	en	{'iso_language_code': 'en', 'result_type': 'recent'}						53	False	"{'created_at': 'Fri Nov 24 13:40:14 +0000 2017', 'id': 934054053654310914, 'id_str': '934054053654310914', 'text': 'Funny how the people who rushed and recorded YouTube videos last weekend predicting a huge #JusticeLeague crash thi… https://t.co/EbN3tg90j7', 'truncated': True, 'entities': {'hashtags': [{'text': 'JusticeLeague', 'indices': [91, 105]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/EbN3tg90j7', 'expanded_url': 'https://twitter.com/i/web/status/934054053654310914', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 23828209, 'id_str': '23828209', 'name': 'Jeremy Conrad', 'screen_name': 'ManaByte', 'location': 'Southern California', 'description': 'Tweets about Star Wars, Disney, Comics, Games, and Movies. Editor of Furious Fanboys from 2011 to 2017. Formerly of IGN, SOE. Periscope: https://t.co/a6JZufS04X', 'url': 'https://t.co/xRTFaBoz3d', 'entities': {'url': {'urls': [{'url': 'https://t.co/xRTFaBoz3d', 'expanded_url': 'http://manabyte.com', 'display_url': 'manabyte.com', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/a6JZufS04X', 'expanded_url': 'http://pscp.tv/ManaByte/', 'display_url': 'pscp.tv/ManaByte/', 'indices': [137, 160]}]}}, 'protected': False, 'followers_count': 6325, 'friends_count': 1373, 'listed_count': 176, 'created_at': 'Wed Mar 11 20:55:19 +0000 2009', 'favourites_count': 5207, 'utc_offset': -28800, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': True, 'verified': True, 'statuses_count': 98335, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '1A1B1F', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/667411424134598656/0zbEKtSs.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/667411424134598656/0zbEKtSs.jpg', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/926158839346368512/-SEKVkJo_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/926158839346368512/-SEKVkJo_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/23828209/1511648752', 'profile_link_color': '1C93E3', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '252429', 'profile_text_color': '666666', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'regular'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 53, 'favorite_count': 246, 'favorited': False, 'retweeted': False, 'lang': 'en'}"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	RT @ManaByte: Funny how the people who rushed and recorded YouTube videos last weekend predicting a huge #JusticeLeague crash this weekend…	False	{'id': 3150384080, 'id_str': '3150384080', 'name': 'Tanmay Aqua Prakash', 'screen_name': 'TanmayDC777', 'location': '', 'description': 'A Comic Book and DC TV, Sci fi enthusiast ,Crazy Gamer and An Engineer who thinks our Life is just a Paradox.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 841, 'friends_count': 1491, 'listed_count': 71, 'created_at': 'Sat Apr 11 19:44:18 +0000 2015', 'favourites_count': 7807, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 13377, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/636016711557251072/V250vLYK_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/636016711557251072/V250vLYK_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3150384080/1428788341', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}
2			Sun Nov 26 20:03:10 +0000 2017	{'hashtags': [{'text': 'JusticeLeague', 'indices': [70, 84]}], 'symbols': [], 'user_mentions': [{'screen_name': 'ManaByte', 'name': 'Jeremy Conrad', 'id': 23828209, 'id_str': '23828209', 'indices': [3, 12]}], 'urls': []}		0	False		934875197089468417	934875197089468417						False	en	{'iso_language_code': 'en', 'result_type': 'recent'}						11	False	"{'created_at': 'Sat Nov 25 22:04:51 +0000 2017', 'id': 934543430495100929, 'id_str': '934543430495100929', 'text': 'I wonder how mad people will be with an extended cut of #JusticeLeague on Blu-Ray that just extends the current Sny… https://t.co/LyDFOnIHNf', 'truncated': True, 'entities': {'hashtags': [{'text': 'JusticeLeague', 'indices': [56, 70]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/LyDFOnIHNf', 'expanded_url': 'https://twitter.com/i/web/status/934543430495100929', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 23828209, 'id_str': '23828209', 'name': 'Jeremy Conrad', 'screen_name': 'ManaByte', 'location': 'Southern California', 'description': 'Tweets about Star Wars, Disney, Comics, Games, and Movies. Editor of Furious Fanboys from 2011 to 2017. Formerly of IGN, SOE. Periscope: https://t.co/a6JZufS04X', 'url': 'https://t.co/xRTFaBoz3d', 'entities': {'url': {'urls': [{'url': 'https://t.co/xRTFaBoz3d', 'expanded_url': 'http://manabyte.com', 'display_url': 'manabyte.com', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/a6JZufS04X', 'expanded_url': 'http://pscp.tv/ManaByte/', 'display_url': 'pscp.tv/ManaByte/', 'indices': [137, 160]}]}}, 'protected': False, 'followers_count': 6325, 'friends_count': 1373, 'listed_count': 176, 'created_at': 'Wed Mar 11 20:55:19 +0000 2009', 'favourites_count': 5207, 'utc_offset': -28800, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': True, 'verified': True, 'statuses_count': 98335, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '1A1B1F', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/667411424134598656/0zbEKtSs.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/667411424134598656/0zbEKtSs.jpg', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/926158839346368512/-SEKVkJo_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/926158839346368512/-SEKVkJo_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/23828209/1511648752', 'profile_link_color': '1C93E3', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '252429', 'profile_text_color': '666666', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'regular'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 11, 'favorite_count': 84, 'favorited': False, 'retweeted': False, 'lang': 'en'}"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	RT @ManaByte: I wonder how mad people will be with an extended cut of #JusticeLeague on Blu-Ray that just extends the current Snyder/Whedon…	False	{'id': 574256626, 'id_str': '574256626', 'name': 'Brian is ALL IN!', 'screen_name': 'BrianIpuche28', 'location': 'Buenos Aires, Argentina', 'description': 'Musica🎧 Comics🗯 Videojuegos🎮 Peliculas🎬 Series📺 Deportes🏆 Tecnologia📱 Fotografía 📸', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 455, 'friends_count': 2517, 'listed_count': 6, 'created_at': 'Tue May 08 06:37:48 +0000 2012', 'favourites_count': 16265, 'utc_offset': -10800, 'time_zone': 'Buenos Aires', 'geo_enabled': True, 'verified': False, 'statuses_count': 16377, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '89C9FA', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme17/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme17/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/888989099096502272/YWPVP6AR_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/888989099096502272/YWPVP6AR_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/574256626/1511293400', 'profile_link_color': '89C9FA', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}
3			Sun Nov 26 19:37:48 +0000 2017	{'hashtags': [{'text': 'JusticeLeague', 'indices': [70, 84]}], 'symbols': [], 'user_mentions': [{'screen_name': 'ManaByte', 'name': 'Jeremy Conrad', 'id': 23828209, 'id_str': '23828209', 'indices': [3, 12]}], 'urls': []}		0	False		934868814042460161	934868814042460161						False	en	{'iso_language_code': 'en', 'result_type': 'recent'}						11	False	"{'created_at': 'Sat Nov 25 22:04:51 +0000 2017', 'id': 934543430495100929, 'id_str': '934543430495100929', 'text': 'I wonder how mad people will be with an extended cut of #JusticeLeague on Blu-Ray that just extends the current Sny… https://t.co/LyDFOnIHNf', 'truncated': True, 'entities': {'hashtags': [{'text': 'JusticeLeague', 'indices': [56, 70]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/LyDFOnIHNf', 'expanded_url': 'https://twitter.com/i/web/status/934543430495100929', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 23828209, 'id_str': '23828209', 'name': 'Jeremy Conrad', 'screen_name': 'ManaByte', 'location': 'Southern California', 'description': 'Tweets about Star Wars, Disney, Comics, Games, and Movies. Editor of Furious Fanboys from 2011 to 2017. Formerly of IGN, SOE. Periscope: https://t.co/a6JZufS04X', 'url': 'https://t.co/xRTFaBoz3d', 'entities': {'url': {'urls': [{'url': 'https://t.co/xRTFaBoz3d', 'expanded_url': 'http://manabyte.com', 'display_url': 'manabyte.com', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/a6JZufS04X', 'expanded_url': 'http://pscp.tv/ManaByte/', 'display_url': 'pscp.tv/ManaByte/', 'indices': [137, 160]}]}}, 'protected': False, 'followers_count': 6325, 'friends_count': 1373, 'listed_count': 176, 'created_at': 'Wed Mar 11 20:55:19 +0000 2009', 'favourites_count': 5207, 'utc_offset': -28800, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': True, 'verified': True, 'statuses_count': 98335, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '1A1B1F', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/667411424134598656/0zbEKtSs.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/667411424134598656/0zbEKtSs.jpg', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/926158839346368512/-SEKVkJo_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/926158839346368512/-SEKVkJo_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/23828209/1511648752', 'profile_link_color': '1C93E3', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '252429', 'profile_text_color': '666666', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'regular'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 11, 'favorite_count': 84, 'favorited': False, 'retweeted': False, 'lang': 'en'}"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	RT @ManaByte: I wonder how mad people will be with an extended cut of #JusticeLeague on Blu-Ray that just extends the current Snyder/Whedon…	False	{'id': 927816851064836096, 'id_str': '927816851064836096', 'name': 'Jeremy Guevara', 'screen_name': 'JeremyGuevara17', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 10, 'friends_count': 111, 'listed_count': 0, 'created_at': 'Tue Nov 07 08:35:50 +0000 2017', 'favourites_count': 28, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 21, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': True, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}
4			Sun Nov 26 18:27:03 +0000 2017	{'hashtags': [{'text': 'JusticeLeague', 'indices': [59, 73]}, {'text': 'superman', 'indices': [74, 83]}, {'text': 'dc', 'indices': [84, 87]}, {'text': 'batman', 'indices': [88, 95]}, {'text': 'WonderWoman', 'indices': [96, 108]}], 'symbols': [], 'user_mentions': [], 'urls': []}		0	False		934851007523065857	934851007523065857						False	en	{'iso_language_code': 'en', 'result_type': 'recent'}						0	False		"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Watched Justice League. Better than expected. 3.5 out of 5 #JusticeLeague #superman #dc #batman #WonderWoman	False	{'id': 170800414, 'id_str': '170800414', 'name': 'Claude Rescue', 'screen_name': 'ClaudeRescu', 'location': 'Southern California', 'description': 'It’s important to question everything while keeping an open mind.', 'url': 'https://t.co/g9TlwDhKlT', 'entities': {'url': {'urls': [{'url': 'https://t.co/g9TlwDhKlT', 'expanded_url': 'http://projecthappening.com', 'display_url': 'projecthappening.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 14, 'friends_count': 38, 'listed_count': 1, 'created_at': 'Sun Jul 25 20:17:29 +0000 2010', 'favourites_count': 15, 'utc_offset': -28800, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 153, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/499808937906946048/YMT_2_4M_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/499808937906946048/YMT_2_4M_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/170800414/1485237367', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}
