	contributors	coordinates	created_at	entities	extended_entities	favorite_count	favorited	geo	id	id_str	in_reply_to_screen_name	in_reply_to_status_id	in_reply_to_status_id_str	in_reply_to_user_id	in_reply_to_user_id_str	is_quote_status	lang	metadata	place	possibly_sensitive	quoted_status_id	quoted_status_id_str	retweet_count	retweeted	retweeted_status	source	text	truncated	user
0			Mon Nov 27 02:47:23 +0000 2017	{'hashtags': [{'text': 'JusticeLeague', 'indices': [42, 56]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Tweet_Dec', 'name': 'Declan Cashin', 'id': 17519978, 'id_str': '17519978', 'indices': [3, 13]}, {'screen_name': 'LittleMix', 'name': 'Little Mix', 'id': 380399508, 'id_str': '380399508', 'indices': [57, 67]}], 'urls': [], 'media': [{'id': 934736083329445888, 'id_str': '934736083329445888', 'indices': [68, 91], 'media_url': 'http://pbs.twimg.com/media/DPjZg-2XcAAGsNR.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DPjZg-2XcAAGsNR.jpg', 'url': 'https://t.co/4jm7ziJWkI', 'display_url': 'pic.twitter.com/4jm7ziJWkI', 'expanded_url': 'https://twitter.com/Tweet_Dec/status/934736096071749632/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}}, 'source_status_id': 934736096071749632, 'source_status_id_str': '934736096071749632', 'source_user_id': 17519978, 'source_user_id_str': '17519978'}]}	{'media': [{'id': 934736083329445888, 'id_str': '934736083329445888', 'indices': [68, 91], 'media_url': 'http://pbs.twimg.com/media/DPjZg-2XcAAGsNR.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DPjZg-2XcAAGsNR.jpg', 'url': 'https://t.co/4jm7ziJWkI', 'display_url': 'pic.twitter.com/4jm7ziJWkI', 'expanded_url': 'https://twitter.com/Tweet_Dec/status/934736096071749632/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}}, 'source_status_id': 934736096071749632, 'source_status_id_str': '934736096071749632', 'source_user_id': 17519978, 'source_user_id_str': '17519978'}]}	0	False		934976918641811456	934976918641811456						False	en	{'iso_language_code': 'en', 'result_type': 'recent'}		False			650	False	"{'created_at': 'Sun Nov 26 10:50:26 +0000 2017', 'id': 934736096071749632, 'id_str': '934736096071749632', 'text': 'Nothing but respect for my #JusticeLeague @LittleMix https://t.co/4jm7ziJWkI', 'truncated': False, 'entities': {'hashtags': [{'text': 'JusticeLeague', 'indices': [27, 41]}], 'symbols': [], 'user_mentions': [{'screen_name': 'LittleMix', 'name': 'Little Mix', 'id': 380399508, 'id_str': '380399508', 'indices': [42, 52]}], 'urls': [], 'media': [{'id': 934736083329445888, 'id_str': '934736083329445888', 'indices': [53, 76], 'media_url': 'http://pbs.twimg.com/media/DPjZg-2XcAAGsNR.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DPjZg-2XcAAGsNR.jpg', 'url': 'https://t.co/4jm7ziJWkI', 'display_url': 'pic.twitter.com/4jm7ziJWkI', 'expanded_url': 'https://twitter.com/Tweet_Dec/status/934736096071749632/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 934736083329445888, 'id_str': '934736083329445888', 'indices': [53, 76], 'media_url': 'http://pbs.twimg.com/media/DPjZg-2XcAAGsNR.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DPjZg-2XcAAGsNR.jpg', 'url': 'https://t.co/4jm7ziJWkI', 'display_url': 'pic.twitter.com/4jm7ziJWkI', 'expanded_url': 'https://twitter.com/Tweet_Dec/status/934736096071749632/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}}}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 17519978, 'id_str': '17519978', 'name': 'Declan Cashin', 'screen_name': 'Tweet_Dec', 'location': 'London, England', 'description': 'Writer, subeditor, general word doer, high quality person @bbcthree editorial. Ex- @BuzzFeedUK. Views belong to meeb, not the Beeb. DMs are slidable into.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 14123, 'friends_count': 14557, 'listed_count': 289, 'created_at': 'Thu Nov 20 19:53:16 +0000 2008', 'favourites_count': 11797, 'utc_offset': 0, 'time_zone': 'London', 'geo_enabled': True, 'verified': True, 'statuses_count': 75971, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '709397', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/74616223/twilk_background_4b7535ea42d10.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/74616223/twilk_background_4b7535ea42d10.jpg', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/874236651530268672/Mpb7n3it_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/874236651530268672/Mpb7n3it_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/17519978/1509401819', 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': '86A4A6', 'profile_sidebar_fill_color': 'A0C5C7', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 650, 'favorite_count': 2045, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}"	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	RT @Tweet_Dec: Nothing but respect for my #JusticeLeague @LittleMix https://t.co/4jm7ziJWkI	False	{'id': 1636544352, 'id_str': '1636544352', 'name': 'Christina', 'screen_name': 'xChristinaPath', 'location': 'Earth', 'description': 'Hi', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 265, 'friends_count': 176, 'listed_count': 1, 'created_at': 'Wed Jul 31 22:47:30 +0000 2013', 'favourites_count': 17774, 'utc_offset': -25200, 'time_zone': 'Arizona', 'geo_enabled': False, 'verified': False, 'statuses_count': 4255, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/912179181277945859/THYrhOTn_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/912179181277945859/THYrhOTn_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1636544352/1506314645', 'profile_link_color': '420970', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'regular'}
1			Mon Nov 27 02:47:05 +0000 2017	{'hashtags': [{'text': 'JusticeLeague', 'indices': [42, 56]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Tweet_Dec', 'name': 'Declan Cashin', 'id': 17519978, 'id_str': '17519978', 'indices': [3, 13]}, {'screen_name': 'LittleMix', 'name': 'Little Mix', 'id': 380399508, 'id_str': '380399508', 'indices': [57, 67]}], 'urls': [], 'media': [{'id': 934736083329445888, 'id_str': '934736083329445888', 'indices': [68, 91], 'media_url': 'http://pbs.twimg.com/media/DPjZg-2XcAAGsNR.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DPjZg-2XcAAGsNR.jpg', 'url': 'https://t.co/4jm7ziJWkI', 'display_url': 'pic.twitter.com/4jm7ziJWkI', 'expanded_url': 'https://twitter.com/Tweet_Dec/status/934736096071749632/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}}, 'source_status_id': 934736096071749632, 'source_status_id_str': '934736096071749632', 'source_user_id': 17519978, 'source_user_id_str': '17519978'}]}	{'media': [{'id': 934736083329445888, 'id_str': '934736083329445888', 'indices': [68, 91], 'media_url': 'http://pbs.twimg.com/media/DPjZg-2XcAAGsNR.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DPjZg-2XcAAGsNR.jpg', 'url': 'https://t.co/4jm7ziJWkI', 'display_url': 'pic.twitter.com/4jm7ziJWkI', 'expanded_url': 'https://twitter.com/Tweet_Dec/status/934736096071749632/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}}, 'source_status_id': 934736096071749632, 'source_status_id_str': '934736096071749632', 'source_user_id': 17519978, 'source_user_id_str': '17519978'}]}	0	False		934976845858123777	934976845858123777						False	en	{'iso_language_code': 'en', 'result_type': 'recent'}		False			650	False	"{'created_at': 'Sun Nov 26 10:50:26 +0000 2017', 'id': 934736096071749632, 'id_str': '934736096071749632', 'text': 'Nothing but respect for my #JusticeLeague @LittleMix https://t.co/4jm7ziJWkI', 'truncated': False, 'entities': {'hashtags': [{'text': 'JusticeLeague', 'indices': [27, 41]}], 'symbols': [], 'user_mentions': [{'screen_name': 'LittleMix', 'name': 'Little Mix', 'id': 380399508, 'id_str': '380399508', 'indices': [42, 52]}], 'urls': [], 'media': [{'id': 934736083329445888, 'id_str': '934736083329445888', 'indices': [53, 76], 'media_url': 'http://pbs.twimg.com/media/DPjZg-2XcAAGsNR.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DPjZg-2XcAAGsNR.jpg', 'url': 'https://t.co/4jm7ziJWkI', 'display_url': 'pic.twitter.com/4jm7ziJWkI', 'expanded_url': 'https://twitter.com/Tweet_Dec/status/934736096071749632/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 934736083329445888, 'id_str': '934736083329445888', 'indices': [53, 76], 'media_url': 'http://pbs.twimg.com/media/DPjZg-2XcAAGsNR.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DPjZg-2XcAAGsNR.jpg', 'url': 'https://t.co/4jm7ziJWkI', 'display_url': 'pic.twitter.com/4jm7ziJWkI', 'expanded_url': 'https://twitter.com/Tweet_Dec/status/934736096071749632/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}}}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 17519978, 'id_str': '17519978', 'name': 'Declan Cashin', 'screen_name': 'Tweet_Dec', 'location': 'London, England', 'description': 'Writer, subeditor, general word doer, high quality person @bbcthree editorial. Ex- @BuzzFeedUK. Views belong to meeb, not the Beeb. DMs are slidable into.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 14123, 'friends_count': 14557, 'listed_count': 289, 'created_at': 'Thu Nov 20 19:53:16 +0000 2008', 'favourites_count': 11797, 'utc_offset': 0, 'time_zone': 'London', 'geo_enabled': True, 'verified': True, 'statuses_count': 75971, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '709397', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/74616223/twilk_background_4b7535ea42d10.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/74616223/twilk_background_4b7535ea42d10.jpg', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/874236651530268672/Mpb7n3it_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/874236651530268672/Mpb7n3it_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/17519978/1509401819', 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': '86A4A6', 'profile_sidebar_fill_color': 'A0C5C7', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 650, 'favorite_count': 2045, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}"	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	RT @Tweet_Dec: Nothing but respect for my #JusticeLeague @LittleMix https://t.co/4jm7ziJWkI	False	"{'id': 103733462, 'id_str': '103733462', 'name': 'mari', 'screen_name': 'marijacobson13', 'location': 'johns creek, ga', 'description': ""i'm not very good at tweeting so all I do is retweet, sorry"", 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 473, 'friends_count': 665, 'listed_count': 5, 'created_at': 'Mon Jan 11 02:40:18 +0000 2010', 'favourites_count': 70128, 'utc_offset': -18000, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': True, 'verified': False, 'statuses_count': 35016, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'EDECE9', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/378800000176855182/XwODgty_.png', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/378800000176855182/XwODgty_.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/855091963191861248/ZijMivuq_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/855091963191861248/ZijMivuq_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/103733462/1483132281', 'profile_link_color': '088253', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FF85CE', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}"
2			Mon Nov 27 02:46:34 +0000 2017	{'hashtags': [{'text': 'JusticeLeague', 'indices': [42, 56]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Tweet_Dec', 'name': 'Declan Cashin', 'id': 17519978, 'id_str': '17519978', 'indices': [3, 13]}, {'screen_name': 'LittleMix', 'name': 'Little Mix', 'id': 380399508, 'id_str': '380399508', 'indices': [57, 67]}], 'urls': [], 'media': [{'id': 934736083329445888, 'id_str': '934736083329445888', 'indices': [68, 91], 'media_url': 'http://pbs.twimg.com/media/DPjZg-2XcAAGsNR.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DPjZg-2XcAAGsNR.jpg', 'url': 'https://t.co/4jm7ziJWkI', 'display_url': 'pic.twitter.com/4jm7ziJWkI', 'expanded_url': 'https://twitter.com/Tweet_Dec/status/934736096071749632/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}}, 'source_status_id': 934736096071749632, 'source_status_id_str': '934736096071749632', 'source_user_id': 17519978, 'source_user_id_str': '17519978'}]}	{'media': [{'id': 934736083329445888, 'id_str': '934736083329445888', 'indices': [68, 91], 'media_url': 'http://pbs.twimg.com/media/DPjZg-2XcAAGsNR.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DPjZg-2XcAAGsNR.jpg', 'url': 'https://t.co/4jm7ziJWkI', 'display_url': 'pic.twitter.com/4jm7ziJWkI', 'expanded_url': 'https://twitter.com/Tweet_Dec/status/934736096071749632/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}}, 'source_status_id': 934736096071749632, 'source_status_id_str': '934736096071749632', 'source_user_id': 17519978, 'source_user_id_str': '17519978'}]}	0	False		934976714878337025	934976714878337025						False	en	{'iso_language_code': 'en', 'result_type': 'recent'}		False			650	False	"{'created_at': 'Sun Nov 26 10:50:26 +0000 2017', 'id': 934736096071749632, 'id_str': '934736096071749632', 'text': 'Nothing but respect for my #JusticeLeague @LittleMix https://t.co/4jm7ziJWkI', 'truncated': False, 'entities': {'hashtags': [{'text': 'JusticeLeague', 'indices': [27, 41]}], 'symbols': [], 'user_mentions': [{'screen_name': 'LittleMix', 'name': 'Little Mix', 'id': 380399508, 'id_str': '380399508', 'indices': [42, 52]}], 'urls': [], 'media': [{'id': 934736083329445888, 'id_str': '934736083329445888', 'indices': [53, 76], 'media_url': 'http://pbs.twimg.com/media/DPjZg-2XcAAGsNR.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DPjZg-2XcAAGsNR.jpg', 'url': 'https://t.co/4jm7ziJWkI', 'display_url': 'pic.twitter.com/4jm7ziJWkI', 'expanded_url': 'https://twitter.com/Tweet_Dec/status/934736096071749632/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 934736083329445888, 'id_str': '934736083329445888', 'indices': [53, 76], 'media_url': 'http://pbs.twimg.com/media/DPjZg-2XcAAGsNR.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DPjZg-2XcAAGsNR.jpg', 'url': 'https://t.co/4jm7ziJWkI', 'display_url': 'pic.twitter.com/4jm7ziJWkI', 'expanded_url': 'https://twitter.com/Tweet_Dec/status/934736096071749632/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}}}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 17519978, 'id_str': '17519978', 'name': 'Declan Cashin', 'screen_name': 'Tweet_Dec', 'location': 'London, England', 'description': 'Writer, subeditor, general word doer, high quality person @bbcthree editorial. Ex- @BuzzFeedUK. Views belong to meeb, not the Beeb. DMs are slidable into.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 14123, 'friends_count': 14557, 'listed_count': 289, 'created_at': 'Thu Nov 20 19:53:16 +0000 2008', 'favourites_count': 11797, 'utc_offset': 0, 'time_zone': 'London', 'geo_enabled': True, 'verified': True, 'statuses_count': 75971, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '709397', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/74616223/twilk_background_4b7535ea42d10.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/74616223/twilk_background_4b7535ea42d10.jpg', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/874236651530268672/Mpb7n3it_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/874236651530268672/Mpb7n3it_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/17519978/1509401819', 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': '86A4A6', 'profile_sidebar_fill_color': 'A0C5C7', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 650, 'favorite_count': 2045, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}"	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	RT @Tweet_Dec: Nothing but respect for my #JusticeLeague @LittleMix https://t.co/4jm7ziJWkI	False	{'id': 3231263076, 'id_str': '3231263076', 'name': '💀', 'screen_name': 'parkperrie', 'location': '', 'description': 'hi.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 15, 'friends_count': 58, 'listed_count': 0, 'created_at': 'Sun May 31 04:53:51 +0000 2015', 'favourites_count': 40, 'utc_offset': -28800, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 44, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/933246825087111170/rsV04Asq_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/933246825087111170/rsV04Asq_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3231263076/1511338359', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}
